Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
44.3,33.4,29.4,28.1,26.4,63.1,2.2,49.95,0
44.4,33.4,29.4,28.1,26.4,63.4,2,49.69,0
44.5,33.4,29.4,28,26.7,64.1,2,49.59,0
44.6,33.4,29.4,28,26.7,64.8,1.9,49.43,0
44.7,33.5,29.4,27.9,26.5,63.4,2.2,49.25,0
44.8,33.5,29.4,27.9,26.5,63.4,2.5,48.97,0
44.9,33.4,29.3,27.9,26.5,64.2,2,48.97,0
45,33.5,29.4,28,26.5,64.1,2,49.63,0
45.1,33.5,29.4,28,26.5,64.7,2,50.28,0
45.2,33.5,29.4,28,26.6,64.5,1.9,50.62,0
45.3,33.4,29.3,28.1,26.6,64.5,1.9,50.72,0
45.4,33.4,29.3,28.1,26.6,64.5,2,50.68,0
45.5,33.4,29.4,28,26.6,65,2.2,50.44,0
45.6,33.5,29.4,28,26.5,65.1,1.9,50.2,0
45.7,33.5,29.4,28,26.5,65.1,1.1,50.1,0
45.8,33.5,29.4,28,26.5,65.6,3,49.85,0
45.9,33.5,29.4,28,26.5,65.4,2,49.62,0
46,33.5,29.3,28,26.5,66.1,1.9,49.37,0
46.1,33.5,29.5,28,26.6,65.9,1.6,49.16,0
46.2,33.5,29.5,28,26.6,65.9,1.6,48.97,0
46.3,33.5,29.5,28,26.5,66.1,2,49.31,0
46.4,33.4,29.2,27.9,26.4,66.2,1.9,49.8,0
46.5,33.4,29.2,27.9,26.4,66.7,2.4,50.11,0
46.6,33.6,29.4,28.1,26.6,66.8,1.9,50.21,0
46.7,33.5,29.3,28,26.5,66.5,1.6,50.3,0
46.8,33.5,29.3,28,26.5,66.8,2,50.28,0
46.9,33.6,29.4,28,26.6,66.8,1.9,50.12,0
47,33.6,29.4,28.1,26.5,67.1,2.2,49.89,0
47.1,33.6,29.4,28.1,26.5,67.1,2.2,49.69,0
47.2,33.6,29.3,28,26.5,67.6,1.9,49.44,0
47.3,33.6,29.4,28,26.5,67.7,2.5,49.35,0
47.4,33.6,29.4,28,26.5,67.3,2.2,49.98,0
47.5,33.6,29.3,28.1,26.5,68.1,2,50.45,0
47.6,33.5,29.3,28,26.5,68.1,1.7,50.57,0
47.7,33.5,29.3,28,26.5,68.1,2.2,50.75,0
47.8,33.6,29.4,28.1,26.5,69.1,2.2,50.5,0
47.9,33.5,29.3,28,26.5,68.2,2.4,50.34,0
48,33.5,29.3,28,26.5,68.2,2.4,50.01,0
48.1,33.6,29.4,28.1,26.5,68.2,2,49.73,0
48.2,33.6,29.4,28.1,26.6,68.5,1.6,49.42,0
48.3,33.6,29.4,28.1,26.6,69,2.7,49.21,0
48.4,33.5,29.3,28,26.6,69.1,1.4,49.28,0
48.5,33.6,29.3,27.9,26.5,68.5,1.9,49.66,0
48.6,33.6,29.3,27.9,26.5,69,2.4,50.17,0
48.7,33.6,29.3,28,26.5,69,2,50.38,0
48.8,33.6,29.3,28,26.5,68.8,2,50.45,0
48.9,33.6,29.3,28,26.5,68.8,2,44.29,0
49,33.5,29.3,28,26.6,69.1,2,35.31,0
49.1,33.5,29.3,28,26.6,69,2.2,12.02,0
49.2,33.5,29.4,28,26.5,69.1,2,6.93,0
49.3,33.2,29.3,28,26.4,69,1.7,4.48,0
49.4,33.2,29.3,28,26.4,69,2,3.32,0
49.5,33.1,29.3,28,26.5,68.8,1.3,2.5,0
49.6,33,29.4,28.1,26.4,69.1,2.4,2,0
49.7,33,29.4,28.1,26.4,69,2,1.63,0
49.8,32.9,29.3,27.9,26.7,68.8,2,1.42,0
49.9,32.9,29.3,27.9,26.7,68.8,2.2,1.22,0
50,32.8,29.4,28.1,26.7,69.1,1.9,1.05,0
50.1,32.8,29.5,28.1,26.6,69.1,1.6,0.97,0
50.2,32.6,29.4,28,26.5,69.3,1.9,0.84,0
50.3,32.6,29.4,28,26.5,69,1.7,0.81,0
50.4,32.6,29.3,28.1,26.6,68.7,1.9,0.71,0
50.5,32.5,29.5,28,26.6,68.8,1.7,0.7,0
50.6,32.5,29.5,28,26.6,68.8,2.8,0.62,0
50.7,32.4,29.4,28,26.6,69,1.9,0.58,0
50.8,32.4,29.4,28,26.6,69,1.9,0.51,0
50.9,32.3,29.4,28,26.5,67.4,2.2,0.45,0
51,32.3,29.5,28.1,26.6,68.4,1.9,0.4,0
51.1,32.1,29.3,28,26.5,68.8,2.4,0.38,0
51.2,32.1,29.3,28,26.5,69.1,1.9,0.33,0
51.3,32.1,29.3,28,26.5,68.7,1.6,0.27,0
51.4,32.1,29.3,28,26.5,68.5,1.7,0.25,0
51.5,32,29.3,28,26.5,68.7,2.2,0.24,0
51.6,32.1,29.3,28,26.4,68.8,1.6,0.24,0
51.7,32.1,29.3,28,26.4,68.8,1.6,0.22,0
51.8,31.9,29.3,28,26.6,68.5,1.7,0.18,0
51.9,31.9,29.3,28,26.6,68.4,1.7,0.18,0
52,31.9,29.3,28.1,26.5,69,2.2,0.17,0
52.1,31.8,29.4,28.1,26.6,68.8,1.1,0.17,0
52.2,31.8,29.4,28.1,26.6,68.4,1.9,0.17,0
52.3,31.6,29.3,27.9,26.4,68.2,1.9,0.11,0
52.4,31.6,29.3,28.1,26.6,68.4,1.9,0.11,0
52.5,31.6,29.3,28.1,26.6,68.4,2.4,0.11,0
52.6,31.7,29.3,28,26.5,68.4,2.4,0.11,0
52.7,31.6,29.3,28,26.6,68.2,2,0.13,0
52.8,31.6,29.3,28,26.6,68.4,2,0.11,0
52.9,31.6,29.4,28.1,26.6,68.5,2.2,0.11,0
53,31.5,29.3,28,26.5,68.8,2,0.07,0
53.1,31.5,29.3,28,26.5,68.7,2.2,0.11,0
53.2,31.5,29.3,28.1,26.5,68.2,2,0.09,0
53.3,31.5,29.4,28.1,26.5,68.1,2.2,0.11,0
53.4,31.5,29.4,28.1,26.5,68.5,1.9,0.09,0
53.5,31.5,29.3,28.1,26.6,68.4,2,0.09,0
53.6,31.5,29.3,28.1,26.6,68.4,2,0.11,0
53.7,31.4,29.2,27.9,26.5,68.7,1.9,0.09,0
53.8,31.5,29.4,28.1,26.6,68.5,2,0.09,0
53.9,31.5,29.4,28.1,26.6,68.8,2,0.07,0
54,31.5,29.3,28.1,26.6,68.2,1.7,0.07,0
54.1,31.3,29.3,27.9,26.4,68.7,2,0.06,0
54.2,31.3,29.3,27.9,26.4,68.1,1.9,0.11,0
54.3,31.2,29.1,27.9,26.3,68.2,2.7,0.04,0
54.4,31.5,29.2,28.1,26.5,68.7,2.2,0.07,0
54.5,31.5,29.2,28.1,26.5,68.7,2,0.07,0
54.6,31.3,29.3,27.9,26.6,68.7,1.7,0.07,0
54.7,31.3,29.3,28,26.5,68.5,1.7,0.06,0
54.8,31.3,29.3,28,26.5,67.1,2.2,0.04,0
54.9,31.4,29.4,28.2,26.6,68.5,1.9,0.04,0
55,31.4,29.4,28.2,26.6,68.7,1.9,0.04,0
55.1,31.4,29.3,28.1,26.6,68.4,1.9,0.06,0
55.2,31.3,29.3,28,26.5,68.2,1.9,0.07,0
55.3,31.3,29.3,28,26.5,68.5,2,0.02,0
55.4,31.4,29.4,28,26.5,68.7,2,0.07,0
55.5,31.3,29.3,28,26.5,68.7,2,0,0
55.6,31.3,29.3,28,26.5,68.4,1.6,0.04,0
55.7,31.3,29.5,28.1,26.7,68.8,1.7,0.07,0
55.8,31.2,29.3,27.9,26.4,68.7,2.2,0.06,0
55.9,31.2,29.3,27.9,26.4,68.7,1.7,0,0
56,31.1,29.2,28,26.5,68.1,2.5,0.02,0
56.1,31.2,29.2,28,26.5,68.8,1.9,0.02,0
56.2,31.2,29.2,28,26.5,68.4,2.2,0.06,0
56.3,31.2,29.4,28,26.5,68.5,1.7,0.07,0
56.4,31,29.2,27.9,26.4,67.9,2.2,0,0
56.5,31,29.2,27.9,26.4,67.9,2.2,0.06,0
56.6,31.1,29.3,27.9,26.4,68.7,1.9,0,0
56.7,31.1,29.3,27.9,26.4,68.2,1.6,0,0
56.8,31.1,29.4,28,26.5,68.4,2.5,0.02,0
56.9,31.1,29.3,28,26.4,68.2,1.9,0,0
57,31.1,29.3,28,26.4,68.4,2,0.04,0
57.1,31.1,29.2,28,26.5,68.5,2,0.06,0
57.2,31.1,29.3,28.1,26.5,68.7,2,-0.02,0
57.3,31.1,29.3,28.1,26.5,68.5,2.2,0.02,0
57.4,31.1,29.3,28,26.5,68.5,2.2,0.02,0
57.5,31.1,29.3,28,26.5,68.4,2,0.02,0
57.6,31.1,29.3,28,26.5,68.4,2.2,0.04,0
57.7,31.1,29.3,28.1,26.6,68.2,2,0,0
57.8,30.9,29.2,28,26.4,68.4,1.9,0,0
57.9,30.9,29.2,28,26.4,68.5,1.7,0.06,0
58,31,29.3,28,26.5,68.2,1.9,0.06,0
58.1,31,29.4,28,26.6,66.4,1.9,0,0
58.2,31,29.4,28,26.6,68.4,1.9,0,0
58.3,31,29.3,28.1,26.6,68.8,1.9,0.02,0
58.4,31,29.3,28.1,26.6,68.8,1.9,0,0
58.5,30.9,29.2,27.9,26.5,68.4,2.2,0.02,0
58.6,31,29.2,28,26.5,67.9,1.9,0.07,0
58.7,31,29.2,28,26.5,68.7,1.9,0.06,0
58.8,31,29.3,28,26.6,68.5,1.9,0.02,0
58.9,31,29.3,28,26.5,68.4,2,0.09,0
59,31,29.3,28,26.5,68.4,2,0.06,0
59.1,30.9,29.2,28,26.5,68.8,1.9,0.06,0
59.2,31.1,29.3,28.1,26.6,68.1,1.6,0,0
59.3,31.1,29.3,28.1,26.6,68.1,1.6,0.02,0
59.4,31,29.3,28,26.6,68.1,1.6,0.02,0
59.5,30.9,29.3,28,26.4,69,2.2,0,0
59.6,30.9,29.3,28,26.4,68.4,1.9,0,0
59.7,30.9,29.3,27.9,26.5,67.7,2.2,-0.02,0
59.8,30.9,29.3,28,26.5,68.5,1.6,-0.02,0
59.9,30.9,29.3,28,26.5,68.2,2,-0.02,0
60,31,29.2,28,26.6,68.8,2.8,0,0
60.1,30.9,29.3,28,26.5,68.2,2.4,0,0
60.2,30.9,29.3,28,26.5,68.4,2.4,0.04,0
60.3,30.9,29.3,28,26.6,68.4,1.7,0.02,0
60.4,30.8,29.2,28,26.5,68.4,1.7,0.02,0
60.5,30.8,29.2,28,26.5,68.5,2,0,0
60.6,30.8,29.4,28.1,26.6,68.4,1.9,-0.04,0
60.7,30.8,29.3,28,26.5,68.4,1.9,-0.04,0
60.8,30.8,29.3,28,26.5,68.4,2,0,0
60.9,30.8,29.4,28,26.7,68.4,2.4,0,0
61,30.8,29.4,28,26.7,68.7,1.9,-0.04,0
61.1,30.8,29.3,28.1,26.6,68.4,1.9,0,0
61.2,30.9,29.4,28.1,26.5,68.4,2.2,-0.04,0
61.3,30.9,29.4,28.1,26.5,68.4,2.2,0,0
61.4,30.8,29.2,28,26.5,68.4,2,0,0
61.5,31,29.4,28.1,26.5,68.2,1.9,0,0
61.6,31,29.4,28.1,26.5,68.1,2.2,-0.04,0
61.7,30.7,29.2,28.1,26.5,68.1,1.9,-0.04,0
61.8,31,29.3,28.1,26.5,68.7,1.7,-0.02,0
61.9,31,29.3,28.1,26.5,68.8,1.7,-0.02,0
62,30.9,29.3,28.1,26.5,66.4,2.2,-0.04,0
62.1,30.8,29.3,28.1,26.5,69,1.9,0,0
62.2,30.8,29.3,28.1,26.5,69,1.9,0,0
62.3,30.7,29.2,27.9,26.5,66.8,2.2,-0.02,0
62.4,30.8,29.4,28.1,26.6,68.1,2.2,0,0
62.5,30.8,29.4,28.1,26.6,68.5,2.5,-0.04,0
62.6,30.8,29.3,28,26.5,68.1,2.2,-0.04,0
62.7,30.8,29.2,28.2,26.7,69,2,0,0
62.8,30.8,29.2,28.2,26.7,68.7,2.4,-0.04,0
62.9,30.9,29.3,28.1,26.5,68.5,1.9,-0.04,0
63,30.9,29.3,28.1,26.5,68.5,1.7,-0.04,0
63.1,30.7,29.3,28,26.5,68.5,1.7,-0.04,0
63.2,30.8,29.3,28.1,26.6,68.8,2.2,-0.02,0
63.3,30.8,29.3,28.1,26.6,68.5,1.9,0,0
63.4,30.8,29.3,27.9,26.7,68.5,2.4,0,0
63.5,30.8,29.4,28,26.5,68.4,2,-0.02,0
63.6,30.8,29.4,28,26.5,68.4,2.2,-0.04,0
63.7,30.7,29.4,27.9,26.6,68.4,1.9,-0.04,0
63.8,30.8,29.3,28,26.5,68.7,2.7,-0.04,0
63.9,30.8,29.3,28,26.5,68.5,2.2,0.04,0
64,30.8,29.3,27.9,26.6,68.2,2.4,0,0
64.1,30.8,29.2,28,26.5,68.2,2.4,-0.06,0
64.2,30.8,29.2,28,26.5,68.5,1.7,-0.02,0
64.3,30.7,29.4,28.2,26.5,68.2,2.2,0,0
64.4,30.8,29.3,27.9,26.5,68.1,1.9,-0.06,0
64.5,30.8,29.3,27.9,26.5,68.5,2.7,-0.04,0
64.6,30.7,29.3,28,26.6,68.7,2,-0.02,0
64.7,30.8,29.3,28,26.5,67.9,2.2,-0.02,0
64.8,30.8,29.3,28,26.5,68.4,2,0,0
64.9,30.6,29.3,28.1,26.5,68.8,2.4,0,0
65,30.7,29.3,28,26.4,68.8,2.4,-0.04,0
65.1,30.7,29.3,28,26.4,68.2,0.7,-0.02,0
65.2,30.8,29.3,28.1,26.6,66.2,1.9,-0.02,0
65.3,30.8,29.3,28.1,26.6,68.4,2,0,0
65.4,30.8,29.3,28.1,26.6,68.2,1.7,-0.04,0
65.5,30.5,29.1,27.8,26.4,68.5,2,0,0
65.6,30.5,29.1,27.8,26.4,68.7,2,-0.02,0
65.7,30.7,29.4,28.2,26.6,68.2,2.2,-0.04,0
65.8,30.6,29.3,28.1,26.4,68.5,2.2,0,0
65.9,30.6,29.3,28.1,26.4,68.2,2,-0.04,0
66,30.7,29.3,28.1,26.6,68.2,2,-0.02,0
66.1,30.7,29.3,28.1,26.5,69,1.9,-0.04,0
66.2,30.7,29.3,28.1,26.5,68.2,2.2,-0.04,0
66.3,30.7,29.3,28,26.6,68.5,2,-0.04,0
66.4,30.7,29.4,28,26.6,68.7,1,0,0
66.5,30.7,29.4,28,26.6,69.1,2.5,-0.04,0
66.6,30.6,29.3,28.1,26.5,68.2,2.4,-0.04,0
66.7,30.7,29.3,28,26.6,68.5,2,0,0
66.8,30.7,29.3,28,26.6,68.7,2.2,-0.06,0
66.9,30.6,29.3,28,26.5,68.4,2.2,-0.04,0
67,30.6,29.3,28,26.5,68.4,2.2,-0.02,0
67.1,30.6,29.3,28,26.4,68.2,2,-0.02,0
67.2,30.7,29.2,28.1,26.5,68.4,1.9,-0.02,0
67.3,30.7,29.2,28.1,26.5,68.2,2.4,-0.04,0
67.4,30.7,29.3,28,26.5,68.5,2.2,-0.06,0
67.5,30.6,29.3,28,26.5,68.7,1.4,-0.04,0
67.6,30.6,29.3,28,26.5,68.8,2,-0.04,0
67.7,30.7,29.2,28,26.5,68.4,2.7,-0.02,0
67.8,30.6,29.2,27.9,26.4,68.7,2.2,0,0
67.9,30.6,29.2,27.9,26.4,68.5,1.9,-0.04,0
68,30.7,29.4,28,26.5,68.7,2.2,-0.04,0
68.1,30.7,29.4,28,26.5,68.2,2,-0.04,0
68.2,30.7,29.3,28,26.5,68.7,1.9,-0.02,0
68.3,30.6,29.3,28,26.5,68.4,2.8,0,0
68.4,30.6,29.3,28,26.5,68.7,2.2,0,0
68.5,30.6,29.3,28,26.5,68.4,2.4,-0.02,0
68.6,30.6,29.4,28.1,26.5,68.4,1.4,0.02,0
68.7,30.6,29.4,28.1,26.5,68.4,2.2,-0.04,0
68.8,30.6,29.3,28,26.6,65.9,2,0,0
68.9,30.6,29.4,28,26.7,65.9,2,0,0
69,30.6,29.4,28,26.7,68.1,1.9,0.02,0
69.1,30.5,29.3,28,26.5,68.7,1.6,0,0
69.2,30.6,29.3,28,26.5,68.2,2.2,0.02,0
69.3,30.6,29.3,28,26.5,68.4,1.6,-0.02,0
69.4,30.6,29.2,28,26.5,68.4,2,0.04,0
69.5,30.6,29.3,28.1,26.6,68.2,2.2,0,0
69.6,30.6,29.3,28.1,26.6,68.1,2.2,0.06,0
69.7,30.5,29.2,27.9,26.5,68.4,2.2,-0.04,0
69.8,30.7,29.4,28.1,26.6,68.4,2.2,-0.04,0
69.9,30.7,29.4,28.1,26.6,68.5,2,0,0
70,30.5,29.4,28.1,26.5,68.5,2,-0.04,0
70.1,30.5,29.4,28.1,26.5,68.5,1.7,-0.04,0
70.2,30.5,29.3,28,26.4,68.4,2.4,-0.06,0
70.3,30.7,29.3,28.2,26.7,68.4,1.4,-0.04,0
70.4,30.7,29.3,28.2,26.7,68.7,2.4,0,0
70.5,30.6,29.4,28,26.5,68.4,2,-0.04,0
70.6,30.6,29.3,28,26.7,68.2,2,-0.02,0
70.7,30.6,29.3,28,26.7,68.5,2.2,0,0
70.8,30.6,29.3,28,26.5,68.5,2.2,0,0
70.9,30.5,29.3,28.1,26.5,68.4,1.9,0,0
71,30.5,29.3,28.1,26.5,68.8,2.4,0,0
71.1,30.5,29.3,28.1,26.6,68.5,2,-0.06,0
71.2,30.6,29.3,28,26.7,68.2,2,0.02,0
71.3,30.6,29.3,28,26.7,68.5,2.2,-0.02,0
71.4,30.6,29.4,28.1,26.6,68.2,1.7,-0.04,0
71.5,30.6,29.4,28.1,26.6,68.5,1.6,-0.06,0
71.6,30.7,29.5,28.2,26.6,68.4,1.6,-0.06,0
71.7,30.4,29.3,28,26.5,68.4,1.6,-0.04,0
71.8,30.4,29.3,28,26.5,68.1,1.3,-0.02,0
71.9,30.5,29.2,28.1,26.5,68.4,2.4,-0.04,0
72,30.6,29.3,28,26.6,68.7,2.7,-0.04,0
72.1,30.6,29.3,28,26.6,68.2,1.7,-0.06,0
72.2,30.5,29.4,28.1,26.5,68.4,2.7,-0.06,0
72.3,30.4,29.3,28.1,26.4,68.8,2,0,0
72.4,30.4,29.3,28.1,26.4,68.5,1.9,-0.02,0
72.5,30.5,29.3,28,26.6,68.4,2,-0.02,0
72.6,30.4,29.3,28.1,26.5,68.4,2,-0.02,0
72.7,30.4,29.3,28.1,26.5,68.2,2.4,-0.02,0
72.8,30.6,29.3,28,26.5,68.4,1.7,-0.04,0
72.9,30.6,29.3,28,26.5,68.1,2.4,-0.02,0
73,30.5,29.3,28.1,26.6,68.4,2.2,-0.04,0
73.1,30.5,29.3,28.1,26.7,68.5,2.2,-0.04,0
73.2,30.5,29.3,28.1,26.7,68.5,1.9,0,0
73.3,30.5,29.4,28.1,26.6,68.5,1.7,-0.04,0
73.4,30.5,29.2,28.1,26.4,68.5,2,-0.06,0
73.5,30.5,29.2,28.1,26.4,68.1,1.4,-0.04,0
73.6,30.4,29.3,28,26.6,68.1,1.4,-0.04,0
73.7,30.5,29.3,28,26.5,68.7,1.6,0,0
73.8,30.5,29.3,28,26.5,68.1,2,-0.02,0
73.9,30.4,29.2,27.9,26.4,68.7,2.4,0,0
74,30.4,29.2,28,26.5,68.4,2.5,0,0
74.1,30.4,29.2,28,26.5,68.4,2,0.02,0
74.2,30.5,29.3,28,26.5,68.4,2.2,-0.02,0
74.3,30.5,29.3,28.1,26.5,68.2,1.9,-0.02,0
74.4,30.5,29.3,28.1,26.5,67.7,2.4,0,0
74.5,30.5,29.3,28.1,26.6,67.7,2.4,-0.04,0
74.6,30.4,29.3,28,26.5,68.4,2,0,0
74.7,30.4,29.3,28,26.5,68.4,2,0,0
74.8,30.5,29.4,28.1,26.5,68.7,0.3,0,0
74.9,30.3,29.2,28,26.4,68.2,2.2,0,0
75,30.3,29.2,28,26.4,68.5,1.6,-0.04,0
75.1,30.4,29.2,27.9,26.5,68.5,1.6,-0.02,0
75.2,30.4,29.2,27.9,26.5,68.4,2,-0.02,0
75.3,30.4,29.2,27.9,26.4,68.4,2,-0.02,0
75.4,30.4,29.4,27.9,26.5,68.8,1,-0.02,0
75.5,30.4,29.4,27.9,26.5,68.4,1.9,-0.04,0
75.6,30.5,29.3,28.2,26.5,68.7,-0.1,-0.02,0
75.7,30.5,29.3,28.2,26.5,68.4,2,0,0
75.8,30.5,29.4,28,26.5,68.5,1.9,0,0
75.9,30.5,29.3,28,26.6,68.2,2,-0.04,0
76,30.5,29.3,28,26.6,68.2,1.9,-0.06,0
76.1,30.5,29.3,28.1,26.6,68.8,1.9,-0.06,0
76.2,30.5,29.4,28,26.6,68.2,2.4,-0.06,0
76.3,30.5,29.4,28,26.6,68.5,1.4,-0.04,0
76.4,30.3,29.3,28,26.5,68.5,2.2,-0.06,0
76.5,30.5,29.4,28.1,26.6,68.4,2.2,-0.04,0
76.6,30.5,29.4,28.1,26.6,68.5,1.7,0,0
76.7,30.4,29.3,28.1,26.5,68.7,1.6,0,0
76.8,30.4,29.3,28.1,26.5,68.1,1.7,-0.04,0
76.9,30.4,29.3,28.1,26.5,68.4,2,-0.02,0
77,30.4,29.3,28,26.6,68.2,2,-0.06,0
77.1,30.4,29.3,28,26.6,68.5,1.9,-0.04,0
77.2,30.4,29.3,28,26.4,68.2,2,-0.02,0
77.3,30.5,29.3,28,26.5,68.2,2,0.02,0
77.4,30.5,29.3,28,26.5,68.5,1.9,-0.04,0
77.5,30.4,29.4,28,26.5,68.4,2,-0.04,0
77.6,30.4,29.5,28,26.5,68.1,2,-0.02,0
77.7,30.4,29.5,28,26.5,68.4,2.2,-0.06,0
77.8,30.5,29.4,28.1,26.6,68.1,2.2,-0.04,0
77.9,30.5,29.4,28.1,26.6,68.5,2,-0.06,0
78,30.4,29.2,28,26.6,68.1,2.4,-0.04,0
78.1,30.4,29.4,28,26.6,68.4,2.4,-0.04,0
78.2,30.4,29.4,28,26.6,68.4,2.4,-0.04,0
78.3,30.3,29.4,28.1,26.6,68.5,2,-0.04,0
78.4,30.3,29.1,28,26.3,68.1,2.4,-0.06,0
78.5,30.3,29.1,28,26.3,68.5,2.4,0,0
78.6,30.4,29.4,28.1,26.6,68.7,2.4,-0.04,0
78.7,30.4,29.4,28.1,26.6,68.2,2.2,0,0
78.8,30.3,29.3,28,26.6,68.5,2,0,0
78.9,30.5,29.2,28,26.5,68.1,1.9,-0.04,0
79,30.5,29.2,28,26.5,68.7,2.2,-0.02,0
79.1,30.4,29.3,28,26.6,68.7,2.2,-0.09,0
79.2,30.4,29.3,28.1,26.6,68.2,2,-0.06,0
79.3,30.4,29.3,28.1,26.6,68.4,1.9,-0.04,0
79.4,30.4,29.4,28.1,26.6,68.2,2.2,-0.04,0
79.5,30.5,29.3,28.1,26.7,68.7,1.7,-0.06,0
79.6,30.5,29.3,28.1,26.7,68.4,2.2,-0.04,0
79.7,30.5,29.3,28,26.6,68.4,1.9,-0.04,0
79.8,30.4,29.3,28,26.6,68.1,1.9,-0.04,0
79.9,30.4,29.3,28,26.6,67.6,2.5,-0.04,0
80,30.4,29.3,28.1,26.5,68.5,1.9,-0.02,0
80.1,30.4,29.3,28.2,26.4,68.5,1.9,-0.04,0
80.2,30.4,29.3,28.2,26.4,68.2,1.7,-0.09,0
80.3,30.4,29.5,28.1,26.7,68.1,2.4,-0.04,0
80.4,30.3,29.4,28,26.6,68.5,1.6,-0.06,0
80.5,30.3,29.4,28,26.6,68.5,1.6,0.06,0
80.6,30.3,29.3,28,26.6,68.2,1.9,-0.06,0
80.7,30.3,29.3,28,26.6,68.2,1.9,0,0
80.8,30.3,29.4,28,26.5,68.8,2,0,0
80.9,30.3,29.4,28,26.5,68.4,1.9,-0.02,0
81,30.3,29.4,28,26.5,68.1,2.2,0,0
81.1,30.3,29.3,28.1,26.5,68.2,2,-0.02,0
81.2,30.4,29.3,28.1,26.6,68.4,2.2,-0.04,0
81.3,30.4,29.3,28.1,26.6,68.2,2.2,0.02,0
81.4,30.3,29.4,28.1,26.6,68.4,2,0,0
81.5,30.4,29.3,28.1,26.6,68.1,2.2,-0.04,0
81.6,30.4,29.3,28.1,26.6,68.4,1.9,-0.06,0
81.7,30.4,29.4,28.1,26.5,68.5,2.2,-0.06,0
81.8,30.3,29.4,28.1,26.7,68.5,2.5,-0.06,0
81.9,30.3,29.4,28.1,26.7,68.5,2.5,-0.06,0
82,30.3,29.4,28.1,26.6,68.1,1.9,-0.02,0
82.1,30.3,29.4,28.1,26.6,68.5,1.7,-0.04,0
82.2,30.3,29.3,28.1,26.5,68.2,1.9,-0.02,0
82.3,30.3,29.2,28,26.5,68.4,1.7,0,0
82.4,30.3,29.2,28,26.5,68.7,2.4,-0.04,0
82.5,30.4,29.4,28,26.6,67.7,2,0,0
82.6,30.3,29.2,27.9,26.4,68.2,1.6,-0.04,0
82.7,30.3,29.2,27.9,26.4,68.5,1.9,-0.04,0
82.8,30.3,29.3,28.1,26.6,68.4,2,-0.02,0
82.9,30.3,29.3,28.1,26.5,68.2,1.9,-0.02,0
83,30.3,29.3,28.1,26.5,68.2,1.9,0,0
83.1,30.3,29.3,28,26.5,68.4,2.2,-0.02,0
83.2,30.3,29.3,28,26.5,68.5,1.7,-0.02,0
83.3,30.4,29.4,28.1,26.5,68.4,1.9,-0.04,0
83.4,30.4,29.4,28.1,26.5,68.7,2,-0.02,0
83.5,30.3,29.2,28,26.5,68.5,2.5,-0.02,0
83.6,30.1,29.2,27.9,26.3,68.5,1.7,0,0
83.7,30.1,29.2,27.9,26.3,68.2,2.7,-0.02,0
83.8,30.3,29.2,27.9,26.5,68.2,2.4,0,0
83.9,30.4,29.3,28,26.5,68.7,-0.6,-0.04,0
84,30.4,29.3,28,26.5,68.7,-0.6,-0.06,0
84.1,30.4,29.4,28.1,26.7,68.1,1.9,0,0
84.2,30.3,29.3,28,26.4,68.4,2,-0.02,0
84.3,30.3,29.3,28,26.4,68.1,2.4,-0.07,0
84.4,30.4,29.4,28.1,26.7,68.5,1.7,-0.04,0
84.5,30.2,29.2,27.9,26.6,68.4,2.4,-0.06,0
84.6,30.2,29.2,27.9,26.6,68.7,1.9,-0.06,0
84.7,30.3,29.4,28,26.6,69,1.9,-0.04,0
84.8,30.3,29.3,28,26.5,68.4,1.9,-0.04,0
84.9,30.3,29.3,28,26.5,68.4,1.9,-0.04,0
85,30.4,29.3,28,26.6,68.5,2,-0.04,0
85.1,30.3,29.3,28,26.6,68.5,1.4,-0.02,0
85.2,30.3,29.3,28,26.6,67,2.2,-0.02,0
85.3,30.3,29.3,28,26.5,68.2,1.9,-0.06,0
85.4,30.3,29.3,28,26.5,68.8,1.9,0,0
85.5,30.3,29.3,28,26.5,68.7,2.4,0.02,0
85.6,30.3,29.2,28,26.5,68.2,2,-0.04,0
85.7,30.3,29.3,28.1,26.5,68.7,2.4,-0.02,0
85.8,30.3,29.3,28.1,26.5,68.7,2.4,-0.04,0
85.9,30.2,29.2,28,26.5,67.9,2.2,0,0
86,30.3,29.4,28.1,26.6,68.8,1.6,-0.04,0
86.1,30.3,29.4,28.1,26.6,69,2,0,0
86.2,30.2,29.3,28,26.5,68.2,1.7,-0.04,0
86.3,30.2,29.3,28,26.4,68.4,2.2,-0.04,0
86.4,30.2,29.3,28,26.4,68.5,2.2,-0.02,0
86.5,30.3,29.3,28.1,26.6,68.5,2.4,0,0
86.6,30.4,29.2,28.2,26.6,68.4,2.2,-0.02,0
86.7,30.4,29.2,28.2,26.6,68.4,2.2,-0.04,0
86.8,30.3,29.3,28,26.4,67.9,2.4,-0.04,0
86.9,30.3,29.3,28,26.4,68.7,1.9,-0.04,0
87,30.3,29.4,28,26.7,68.7,2,-0.06,0
87.1,30.2,29.2,28,26.6,68.7,2,-0.06,0
87.2,30.2,29.2,28,26.6,68.4,2.2,-0.02,0
87.3,30.3,29.2,28.1,26.5,68.5,2.5,-0.04,0
87.4,30.2,29.4,28,26.6,68.4,2.5,0,0
