Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
199.1,31.5,25.5,26,25.5,25.1,1.9,49.36,0
199.2,31.5,25.5,26,25.6,24.5,1.7,49.29,0
199.3,31.5,25.5,26,25.7,24.8,2.2,49.29,0
199.4,31.5,25.5,26,25.7,25.3,2.5,49.28,0
199.5,31.5,25.5,26,25.6,25.4,2.5,49.2,0
199.6,31.5,25.5,26,25.6,25,2.4,49.21,0
199.7,31.5,25.5,25.9,25.6,25,2.4,49.2,0
199.8,31.4,25.4,25.8,25.5,26.2,3.6,49.21,0
199.9,31.4,25.4,25.8,25.5,26.4,2.4,49.22,0
200,31.5,25.7,26.1,25.6,26,2.4,49.17,0
200.1,31.5,25.5,26,25.6,25.9,1.6,49.16,0
200.2,31.5,25.5,26,25.6,26.5,2.2,49.1,0
200.3,31.7,25.7,26.1,25.7,26.5,1.9,49.06,0
200.4,31.4,25.5,26,25.6,26.5,2.2,49.11,0
200.5,31.4,25.5,26,25.6,26.7,2.7,49.06,0
200.6,31.6,25.7,26.1,25.6,27,1.7,49.05,0
200.7,31.6,25.5,26,25.7,27,1.7,49.03,0
200.8,31.6,25.5,26,25.7,27.4,1.9,48.99,0
200.9,31.5,25.5,26,25.7,27.6,2.4,48.98,0
201,31.5,25.6,25.9,25.5,27.1,1.7,48.96,0
201.1,31.5,25.6,25.9,25.5,27.9,1.9,48.96,0
201.2,31.5,25.5,26,25.6,28,2.2,48.96,0
201.3,31.5,25.5,26,25.6,27.7,2.4,48.93,0
201.4,31.5,25.5,25.9,25.6,28.2,2.2,48.97,0
201.5,31.6,25.5,26.1,25.6,28.5,2.7,48.95,0
201.6,31.6,25.5,26.1,25.6,27.9,1.9,48.89,0
201.7,31.7,25.6,26.1,25.6,27.9,1.9,49.36,0
201.8,31.7,25.6,26.1,25.6,28.5,3.3,50.63,0
201.9,31.7,25.6,26.1,25.6,28.5,1.9,51.1,0
202,31.6,25.6,26.1,25.6,29,2.2,51.04,0
202.1,31.7,25.7,26.1,25.6,29.1,2.2,51.01,0
202.2,31.7,25.7,26.1,25.6,29.3,2.2,50.95,0
202.3,31.6,25.6,26.1,25.6,29.4,2.5,50.91,0
202.4,31.5,25.5,25.9,25.5,29.4,2,50.94,0
202.5,31.5,25.5,25.9,25.5,29.3,1.9,50.91,0
202.6,31.5,25.5,26,25.6,29.3,1.9,50.82,0
202.7,31.5,25.5,26,25.6,29.7,2.7,50.83,0
202.8,31.5,25.4,25.9,25.5,30.2,1.9,50.79,0
202.9,31.6,25.5,26,25.6,30,2.5,50.75,0
203,31.6,25.5,26,25.6,30.2,2.2,50.71,0
203.1,31.6,25.5,25.9,25.6,30,1.9,50.7,0
203.2,31.6,25.5,26,25.6,30.5,2.4,50.7,0
203.3,31.6,25.5,26,25.6,30.5,2.7,50.65,0
203.4,31.5,25.6,26,25.5,30.5,2.4,50.62,0
203.5,31.5,25.6,26,25.5,30.2,1.7,50.59,0
203.6,31.6,25.6,26,25.7,30.2,1.7,50.58,0
203.7,31.7,25.5,26,25.5,31,2,50.57,0
203.8,31.7,25.5,26,25.5,31.1,2.5,50.51,0
203.9,31.6,25.5,25.9,25.5,31.3,2.4,50.54,0
204,31.6,25.5,25.9,25.5,31.4,1.9,50.49,0
204.1,31.6,25.5,25.9,25.5,31.6,2.4,50.44,0
204.2,31.6,25.5,26,25.5,31.7,2,50.4,0
204.3,31.6,25.5,26,25.7,31.9,2.2,50.38,0
204.4,31.6,25.5,26,25.7,32.7,2,50.31,0
204.5,31.7,25.7,26.1,25.6,32.7,2,50.36,0
204.6,31.7,25.7,26.1,25.6,32.8,2.2,50.31,0
204.7,31.6,25.5,26,25.5,32.5,1.9,50.26,0
204.8,31.7,25.6,26.1,25.6,33,2.4,50.23,0
204.9,31.7,25.6,26.1,25.6,33,2.5,50.2,0
205,31.8,25.7,26.1,25.7,33,2.2,50.14,0
205.1,31.8,25.7,26.1,25.7,33,2.4,50.08,0
205.2,31.7,25.5,26.1,25.6,33.1,2,50.12,0
205.3,31.6,25.6,26,25.6,33.3,1.9,50.07,0
205.4,31.6,25.6,26,25.6,33.3,1.9,50.06,0
205.5,31.7,25.5,26,25.6,33.6,1.9,50.04,0
205.6,31.7,25.4,26,25.6,33.4,2.4,49.98,0
205.7,31.7,25.4,26,25.6,34.2,2.4,50.04,0
205.8,31.7,25.6,26.1,25.6,34.4,2.4,49.92,0
205.9,31.5,25.4,25.8,25.5,34.4,2.4,49.94,0
206,31.5,25.4,25.8,25.5,34.2,2.4,49.87,0
206.1,31.6,25.6,26.1,25.7,34.7,1.9,49.85,0
206.2,31.7,25.6,26.1,25.6,34.4,2.2,49.82,0
206.3,31.7,25.6,26.1,25.6,34.7,2.7,49.76,0
206.4,31.5,25.4,26,25.5,34.7,2.7,49.76,0
206.5,31.5,25.4,26,25.5,35.3,2,49.69,0
206.6,31.7,25.6,26,25.6,35.3,2.4,49.69,0
206.7,31.7,25.6,26,25.6,35.3,2.4,49.63,0
206.8,31.7,25.6,26,25.6,35.4,1.9,49.6,0
206.9,31.6,25.4,26,25.6,35.6,2.2,49.56,0
207,31.6,25.4,26,25.6,35.4,2.5,49.57,0
207.1,31.5,25.5,26,25.5,35.6,2,49.57,0
207.2,31.7,25.7,26,25.6,36,2.5,49.53,0
207.3,31.7,25.7,26,25.6,35.9,2.2,49.46,0
207.4,31.6,25.5,26,25.5,35.9,2.2,49.38,0
207.5,31.6,25.6,25.9,25.6,36.2,2.2,49.37,0
207.6,31.6,25.6,25.9,25.6,36.7,1.1,49.35,0
207.7,31.6,25.5,25.9,25.6,36.5,2,49.34,0
207.8,31.5,25.4,25.9,25.5,36.4,2.2,49.29,0
207.9,31.5,25.4,25.9,25.5,36.8,2.4,49.21,0
208,31.6,25.5,25.9,25.6,37.1,1.7,49.27,0
208.1,31.7,25.4,26,25.6,37.1,2,49.2,0
208.2,31.7,25.4,26,25.6,36.8,2.5,49.14,0
208.3,31.5,25.4,25.9,25.4,36.8,2.5,49.11,0
208.4,31.5,25.4,25.9,25.4,37.3,2.4,49.09,0
208.5,31.8,25.6,26.1,25.7,37.3,2.4,49.04,0
208.6,31.6,25.5,25.9,25.5,37.7,1.9,49.02,0
208.7,31.6,25.5,25.9,25.5,37.4,2,48.99,0
208.8,31.6,25.6,26,25.7,37.6,2.5,44.52,0
208.9,31.4,25.4,26,25.5,37.3,2.2,44.36,0
209,31.4,25.4,26,25.5,38,2,45.57,0
209.1,31.5,25.7,26.1,25.7,37.7,2,46.4,0
209.2,31.5,25.7,26.1,25.7,37.7,2.4,46.6,0
209.3,31.1,25.5,26,25.6,37.7,2.4,45.97,0
209.4,31.2,25.6,26,25.6,37.7,2,46.69,0
209.5,31.2,25.6,26,25.6,37.9,1.9,45.58,0
209.6,30.9,25.6,25.9,25.5,37.4,2.4,40.69,0
209.7,30.9,25.6,26,25.6,37.9,2.2,22.21,0
209.8,30.9,25.6,26,25.6,37.9,3.3,11.97,0
209.9,30.6,25.6,26.1,25.7,37.3,1.9,8.48,0
210,30.4,25.5,26,25.6,37.3,1.9,6.22,0
210.1,30.4,25.5,26,25.6,37.6,2.4,4.74,0
210.2,30.3,25.4,26,25.5,37.6,2.4,3.74,0
210.3,30.2,25.4,26.1,25.6,37.6,2.4,3.07,0
210.4,30.2,25.4,26.1,25.6,37.4,2.2,2.6,0
210.5,30.2,25.5,26,25.6,37.3,2.5,2.26,0
210.6,30,25.5,25.9,25.6,37.4,2.5,2.04,0
210.7,30,25.5,25.9,25.6,37.3,1.6,1.76,0
210.8,29.9,25.6,25.9,25.6,37,2.2,1.56,0
210.9,29.9,25.6,25.9,25.6,37.6,2,1.41,0
211,29.7,25.4,25.9,25.5,37.9,1.9,1.24,0
211.1,29.7,25.5,26,25.6,37.4,2.5,1.14,0
211.2,29.7,25.5,26,25.6,37.4,2.5,1.01,0
211.3,29.5,25.6,26.1,25.6,37.1,1.9,0.92,0
211.4,29.5,25.6,26,25.6,37.3,2,0.84,0
211.5,29.5,25.6,26,25.6,38.4,2.4,0.77,0
211.6,29.5,25.6,26,25.6,37.3,2.7,0.67,0
211.7,29.4,25.6,26.1,25.6,37.1,2.5,0.63,0
211.8,29.4,25.6,26.1,25.6,37.3,2,0.53,0
211.9,29.3,25.5,26.1,25.5,37.7,2,0.5,0
212,29.2,25.5,26,25.5,37.3,2.4,0.46,0
212.1,29.2,25.5,26,25.5,36.8,2.2,0.43,0
212.2,29.1,25.5,26,25.6,36.8,2.2,0.39,0
212.3,29.1,25.5,26,25.6,37.1,2.2,0.33,0
212.4,29.2,25.5,26,25.5,37.1,1.9,0.33,0
212.5,29,25.5,26.1,25.7,37.1,2.2,0.31,0
212.6,29,25.5,26.1,25.7,36.2,2.5,0.24,0
212.7,28.9,25.5,26,25.6,37.3,2.4,0.24,0
212.8,28.9,25.4,25.9,25.6,37,2.2,0.27,0
212.9,28.9,25.4,25.9,25.6,37.7,1.9,0.22,0
213,28.8,25.4,26,25.5,37.4,2.5,0.24,0
213.1,28.8,25.4,26,25.5,37.4,2.5,0.2,0
213.2,28.7,25.5,26,25.5,38.2,2.5,0.18,0
213.3,28.7,25.6,26,25.6,37,1.9,0.17,0
213.4,28.7,25.6,26,25.6,37.1,2.4,0.17,0
213.5,28.8,25.6,26,25.7,37.3,2.7,0.18,0
213.6,28.9,25.6,26,25.6,36.8,2.5,0.14,0
213.7,28.9,25.6,26,25.6,37.4,1.9,0.13,0
213.8,28.7,25.5,25.9,25.6,37.3,1.9,0.13,0
213.9,28.7,25.5,25.9,25.6,37.1,2,0.11,0
214,28.7,25.5,26,25.5,37.3,2.5,0.11,0
214.1,28.6,25.6,26,25.6,37.3,2.5,0.13,0
214.2,28.6,25.6,26,25.6,37,2.4,0.09,0
214.3,28.6,25.5,26,25.6,37.1,2.2,0.09,0
214.4,28.5,25.5,26,25.6,37.4,2,0.11,0
214.5,28.5,25.5,26,25.6,37,2.4,0.06,0
214.6,28.7,25.6,26.1,25.8,37.3,2.5,0.13,0
214.7,28.7,25.6,26.1,25.8,37,1.9,0.11,0
214.8,28.4,25.5,26,25.6,37.3,1.9,0.06,0
214.9,28.4,25.5,26,25.6,37.1,2,0.07,0
215,28.4,25.5,26,25.6,37.1,2,0.04,0
215.1,28.5,25.5,25.9,25.7,37.4,2,0.07,0
215.2,28.3,25.5,26,25.5,37,2.2,0.04,0
215.3,28.3,25.5,26,25.5,37.3,2.2,0.06,0
215.4,28.5,25.6,26,25.6,37.6,2.2,0.06,0
215.5,28.3,25.4,25.9,25.5,37,2,0.06,0
215.6,28.3,25.4,25.9,25.5,37,2.2,0.06,0
215.7,28.4,25.5,26.1,25.6,37.1,2.7,0.06,0
215.8,28.4,25.5,26.1,25.6,37.3,2.2,0.04,0
215.9,28.5,25.7,26.1,25.8,37.4,2.4,0.02,0
216,28.3,25.6,26.1,25.6,37.4,2.4,0.02,0
216.1,28.3,25.6,26.1,25.6,37.3,2.4,0.04,0
216.2,28.3,25.6,26.1,25.6,38.5,1.9,0.04,0
216.3,28.3,25.5,25.9,25.6,37.1,2,0.06,0
216.4,28.3,25.5,25.9,25.6,37.7,2.4,0.02,0
216.5,28.3,25.5,26,25.6,36.7,2.2,0.07,0
216.6,28.3,25.5,26.1,25.6,37.1,0.8,0.06,0
216.7,28.3,25.5,26.1,25.6,37.1,2.2,0.04,0
216.8,28.3,25.5,26,25.5,36.8,2,0.06,0
216.9,28.3,25.5,26,25.7,36.8,2,0.04,0
217,28.3,25.5,26,25.7,37.3,2.2,0.04,0
217.1,28.2,25.5,26.1,25.5,37.1,2.7,0.06,0
217.2,28.2,25.6,26,25.6,37.3,2.4,0.04,0
217.3,28.2,25.6,26,25.6,36.8,2.4,0.06,0
217.4,28.3,25.7,26.1,25.7,37.4,2,0.02,0
217.5,28.3,25.7,26.1,25.7,37.1,2.4,0.06,0
217.6,28.2,25.5,26.1,25.5,37.1,2.5,0.02,0
217.7,28.2,25.5,26,25.6,37.1,2.5,0.02,0
217.8,28.2,25.5,26,25.6,36.8,2.4,0.04,0
217.9,28.1,25.5,26,25.7,37.1,1.9,0.02,0
218,27.9,25.5,25.9,25.5,37,2.4,0.04,0
218.1,27.9,25.5,25.9,25.5,36.8,2.5,0.04,0
218.2,28.1,25.5,25.9,25.7,36.8,2.4,0.04,0
218.3,28,25.6,26,25.6,37.1,2,0.06,0
218.4,28,25.6,26,25.6,36.8,1.9,0.06,0
218.5,28.1,25.5,26,25.7,37,2.4,0,0
218.6,28,25.6,26,25.7,37.1,2.5,0.02,0
218.7,28,25.6,26,25.7,37.1,2.5,0.02,0
218.8,28.1,25.5,26.1,25.6,37.3,2.4,0,0
218.9,28.1,25.5,26.1,25.6,37.1,1.9,0,0
219,28,25.5,25.9,25.5,37.1,2.5,0.04,0
219.1,28,25.5,26,25.6,37.4,2,0,0
219.2,28,25.5,26,25.6,37,2.2,0.02,0
219.3,28,25.6,26,25.6,37,2.5,0.02,0
219.4,27.9,25.6,26.1,25.7,37.6,2.4,0.02,0
219.5,27.9,25.6,26.1,25.7,37.4,1.9,0,0
219.6,28,25.6,26,25.6,37.4,1.9,0,0
219.7,28,25.5,26,25.6,37.4,2,0.02,0
219.8,28,25.5,26,25.6,36.8,2.4,-6.37,0
219.9,28,25.5,25.9,25.5,37,2.2,-3.81,0
220,28,25.5,25.9,25.5,37.1,1.9,-3.1,0
220.1,27.6,25.6,26.1,25.6,39.1,2.4,-1.72,0
220.2,28.2,25.5,26.1,25.7,38.8,2.7,75.78,0
220.3,28.2,25.5,26.1,25.7,39.1,2.2,1.08,0
220.4,28.4,25.5,26,25.5,39,2.5,0.39,0
220.5,28.4,25.5,26,25.5,39.1,1.9,0.25,0
220.6,28.6,25.4,26,25.6,39.1,1.9,-0.07,0
220.7,28.6,25.4,26,25.6,39.1,2,-0.13,0
220.8,28.8,25.5,26,25.6,39,2,-0.13,0
220.9,28.8,25.6,26,25.5,39.7,2,-0.08,0
221,28.8,25.6,26,25.5,38.7,2.4,-0.08,0
221.1,28.7,25.3,25.9,25.4,39,2.4,-0.05,0
221.2,28.7,25.5,26.1,25.5,39,1.9,-0.07,0
221.3,28.7,25.5,26.1,25.5,38.7,1.9,0.62,0
221.4,28.9,25.6,26.2,25.6,38.7,2,2.72,0
221.5,28.8,25.6,26.1,25.7,38.7,2,5.94,0
221.6,28.8,25.6,26.1,25.7,39.7,1.6,8.5,0
221.7,28.6,25.5,26,25.5,39.1,1.9,10.85,0
221.8,28.6,25.5,26,25.6,38.8,2,12.66,0
221.9,28.6,25.5,26,25.6,39.1,2.2,13.91,0
222,28.7,25.5,26,25.6,39.3,1.9,14.49,0
222.1,28.6,25.6,26.1,25.7,38.8,2.5,14.87,0
222.2,28.6,25.6,26.1,25.7,38.4,2,15.02,0
222.3,28.4,25.5,26,25.5,38.8,2.2,14.98,0
222.4,28.4,25.5,26,25.5,38.8,2.2,14.69,0
222.5,28.4,25.4,25.9,25.5,38.7,2.2,14.43,0
222.6,28.4,25.6,26.1,25.6,38.2,2.2,14.16,0
222.7,28.4,25.6,26.1,25.6,38.7,2.7,13.89,0
222.8,28.4,25.5,26,25.7,39,2.4,13.88,0
222.9,28.5,25.7,26.2,25.9,39.1,1.9,14.16,0
223,28.5,25.7,26.2,25.9,38.7,2.2,14.23,0
223.1,28.2,25.5,25.9,25.5,39.3,1.7,14.23,0
223.2,28.2,25.4,25.9,25.5,38.2,2.2,14.16,0
223.3,28.2,25.4,25.9,25.5,38.4,2.4,14.05,0
223.4,28.2,25.6,26,25.7,38.4,2.7,13.95,0
223.5,28.2,25.6,26,25.7,38.8,2.2,13.79,0
223.6,28.2,25.6,26,25.7,37.3,2.7,13.66,0
223.7,28.2,25.5,25.9,25.6,38.7,2.2,13.57,0
223.8,28.2,25.5,25.9,25.6,38.7,2,13.31,0
223.9,28,25.6,26,25.7,38.8,2.4,13.17,0
224,28,25.5,26.1,25.7,38.8,1.6,12.69,0
224.1,28,25.5,26.1,25.7,38.7,2.5,12.57,0
224.2,28,25.5,26.1,25.7,38.7,1.9,13.96,0
224.3,28.1,25.5,26.1,25.6,38.7,1.9,12.21,0
224.4,28.1,25.5,26.1,25.6,38.8,2.7,10.75,0
224.5,27.9,25.5,26,25.5,38.7,2.5,5.27,0
224.6,28,25.5,26,25.7,38.5,2.5,4.03,0
224.7,28,25.5,26,25.7,38.8,2.4,3.34,0
224.8,27.8,25.5,26,25.5,39,1.6,2.83,0
224.9,27.9,25.5,25.9,25.7,38.4,2,2.45,0
225,27.9,25.5,25.9,25.7,39.1,2.4,2.12,0
225.1,28,25.5,26,25.7,37,2.4,1.82,0
225.2,27.8,25.5,25.8,25.5,38,2.5,1.63,0
225.3,27.8,25.5,25.8,25.5,38,2.5,1.47,0
225.4,27.9,25.4,26,25.6,38.7,2.4,1.3,0
225.5,27.8,25.6,26.1,25.6,38.5,1.9,1.14,0
225.6,27.8,25.6,26.1,25.6,38.4,2.2,1.01,0
225.7,27.7,25.5,26,25.5,39.1,1.9,0.91,0
225.8,27.7,25.5,26,25.5,38.8,2.2,0.86,0
225.9,27.8,25.5,25.9,25.6,38.5,2,0.75,0
226,27.8,25.5,26,25.7,39,1.9,0.7,0
226.1,27.8,25.5,26,25.7,38.8,2.5,0.64,0
226.2,27.8,25.5,25.9,25.5,38.8,2.5,0.6,0
226.3,27.8,25.7,26,25.6,38.2,2.2,0.5,0
226.4,27.8,25.7,26,25.6,38.8,1.9,0.47,0
226.5,27.8,25.6,26.1,25.7,38.7,2,0.46,0
226.6,27.8,25.6,26,25.6,38.5,2,0.38,0
226.7,27.8,25.6,26,25.6,39.1,2.5,0.34,0
226.8,27.7,25.5,26.1,25.7,38.5,1.7,0.33,0
226.9,27.7,25.5,26,25.6,38.5,2.2,0.3,0
227,27.7,25.5,26,25.6,38.4,2.7,0.3,0
227.1,27.6,25.4,25.9,25.5,39,2.2,0.24,0
227.2,27.6,25.4,25.9,25.5,39,2.2,0.24,0
227.3,27.7,25.6,26.2,25.7,38.7,2.5,0.2,0
227.4,27.6,25.5,26.1,25.5,38.7,2,0.2,0
227.5,27.6,25.5,26.1,25.5,38.4,2.4,0.18,0
227.6,27.8,25.5,26.1,25.6,39.6,2.8,0.17,0
227.7,27.7,25.5,26,25.5,38.8,2,0.13,0
227.8,27.7,25.5,26,25.5,38.7,2,0.13,0
227.9,27.7,25.6,26.1,25.5,38.8,2.2,0.14,0
228,27.6,25.5,26,25.5,38.8,2.2,0.14,0
228.1,27.6,25.5,26,25.5,39,1.7,0.14,0
228.2,27.6,25.5,26,25.5,39,1.7,0.14,0
228.3,27.6,25.5,26,25.5,39.1,1.9,0.11,0
228.4,27.6,25.5,26,25.5,38.8,1.9,0.11,0
228.5,27.6,25.5,26.1,25.6,38.7,2.8,0.11,0
228.6,27.7,25.5,26.1,25.7,39,2.8,0.09,0
228.7,27.7,25.5,26.1,25.7,38.7,2.4,0.11,0
228.8,27.6,25.5,26,25.6,39.1,2.5,0.09,0
228.9,27.7,25.6,26.2,25.6,38.7,2,0.11,0
229,27.7,25.6,26.2,25.6,38.8,1.9,0.09,0
229.1,27.5,25.5,25.9,25.4,38.7,2,0.07,0
229.2,27.6,25.5,26,25.5,38.7,2,0.07,0
229.3,27.6,25.5,26,25.5,38.8,2.2,0.06,0
229.4,27.6,25.6,26.1,25.6,38.4,2.4,0.11,0
229.5,27.5,25.4,26,25.5,38.4,2.4,0.07,0
229.6,27.5,25.4,26,25.5,38.7,2.7,0.11,0
229.7,27.5,25.5,26,25.6,38.8,2,0.06,0
229.8,27.4,25.4,26,25.6,38.8,2.4,0.07,0
229.9,27.4,25.4,26,25.6,38.8,2.5,0.04,0
230,27.6,25.6,26.2,25.7,39,1.9,0.06,0
230.1,27.5,25.5,25.9,25.6,36.7,2.4,0.02,0
230.2,27.5,25.5,25.9,25.6,38.4,2.2,0.04,0
230.3,27.4,25.5,26.1,25.6,38.5,2.2,0.02,0
230.4,27.4,25.5,26.1,25.6,39,2.2,0.06,0
230.5,27.6,25.6,26.1,25.6,38.5,2.4,0.06,0
230.6,27.5,25.5,26.1,25.7,39,2,0.04,0
230.7,27.5,25.5,26.1,25.7,38.7,1.9,0.06,0
230.8,27.6,25.6,26,25.6,38.2,2.2,0.04,0
230.9,27.5,25.5,25.9,25.6,38.7,2,0.04,0
231,27.5,25.5,25.9,25.6,38.7,2,0.02,0
231.1,27.5,25.5,26,25.6,38.8,2.5,0.07,0
231.2,27.5,25.5,26.1,25.6,38.8,2.5,0.02,0
231.3,27.5,25.5,26.1,25.6,38.8,2.2,0.04,0
231.4,27.5,25.5,26.1,25.5,38.5,2,0.06,0
231.5,27.4,25.5,25.9,25.6,38.7,2.4,0.02,0
231.6,27.4,25.5,25.9,25.6,38.8,2.7,0,0
231.7,27.5,25.6,26.1,25.7,38.5,2,0.06,0
231.8,27.6,25.6,26.1,25.7,38.4,2.4,0,0
231.9,27.6,25.6,26.1,25.7,38.4,2.4,0.06,0
232,27.5,25.5,26.1,25.6,38.8,2.8,0.04,0
232.1,27.5,25.5,26.1,25.6,38.8,2,0.04,0
232.2,27.4,25.5,26,25.5,38.4,2.2,0.02,0
232.3,27.4,25.5,26,25.5,38.5,2,0.06,0
232.4,27.3,25.5,26,25.6,38.5,2.2,0.04,0
232.5,27.5,25.6,26,25.6,38.5,2.2,0,0
232.6,27.5,25.6,26,25.6,38.7,1.7,-0.02,0
232.7,27.4,25.5,26,25.6,38.7,2.4,0.02,0
232.8,27.4,25.5,26.1,25.5,38.5,2.2,0.02,0
232.9,27.4,25.5,26.1,25.5,38.5,2.2,0.02,0
233,27.4,25.4,26,25.5,38.2,1.9,0.04,0
233.1,27.4,25.4,26,25.6,38.7,2.5,0.02,0
233.2,27.4,25.4,26,25.6,38.7,2,0.02,0
233.3,27.5,25.6,26.1,25.8,37.3,1.9,0.04,0
233.4,27.4,25.5,26,25.5,38.8,2,0.07,0
233.5,27.4,25.5,26,25.5,38.5,1.9,0.11,0
233.6,27.3,25.5,26,25.6,38.8,2.7,0.06,0
233.7,27.3,25.5,26,25.6,38.7,2.2,0.02,0
233.8,27.3,25.5,26,25.6,38.7,2.2,0.04,0
233.9,27.3,25.7,26.1,25.7,38.7,2.2,0.04,0
234,27.3,25.7,26.1,25.7,38.7,2,0.02,0
234.1,27.5,25.5,26,25.6,39,2,0.02,0
234.2,27.4,25.5,26,25.6,39,2.2,0.02,0
234.3,27.4,25.5,26,25.6,38.7,2,0.07,0
234.4,27.3,25.6,26.1,25.6,39,2,0.02,0
234.5,27.4,25.5,26.1,25.6,38.8,2.2,0,0
234.6,27.4,25.5,26.1,25.6,38.4,2.5,0.04,0
234.7,27.3,25.5,26,25.6,38.7,2.5,0.02,0
234.8,27.4,25.6,26.1,25.6,38.7,2.5,0,0
234.9,27.4,25.6,26.1,25.6,38.5,2.2,0.02,0
235,27.3,25.5,26,25.7,38.4,2,0.02,0
235.1,27.4,25.5,26,25.6,39,2,0.04,0
235.2,27.4,25.5,26,25.6,38.5,1.9,-0.02,0
235.3,27.2,25.5,26,25.5,38.8,2.5,0.02,0
235.4,27.3,25.6,26,25.5,38.5,2.4,0.02,0
235.5,27.3,25.6,26,25.5,38.4,2.4,0,0
235.6,27.3,25.4,26,25.5,38.7,2.4,0.02,0
235.7,27.4,25.6,26,25.7,38.7,2.4,0,0
235.8,27.4,25.6,26,25.7,38.7,2.8,0.02,0
235.9,27.2,25.5,26.1,25.6,38.8,2.7,0,0
236,27.3,25.5,25.9,25.6,39,2.2,0,0
236.1,27.3,25.5,25.9,25.6,38.7,2.4,0.02,0
236.2,27.4,25.4,25.9,25.5,39.7,2.4,0.02,0
236.3,27.4,25.4,25.9,25.5,38.7,2.2,0.02,0
236.4,27.2,25.5,25.9,25.5,38.8,2.4,0.02,0
236.5,27.2,25.5,26,25.6,38.8,2,-0.02,0
236.6,27.2,25.5,26,25.6,38.8,2,0.02,0
236.7,27.4,25.6,26.1,25.6,38.7,2.2,0.02,0
236.8,27.5,25.7,26.1,25.6,38.7,2.2,0,0
236.9,27.5,25.7,26.1,25.6,38.7,1.9,0,0
237,27.2,25.5,26,25.6,39,2.4,0.02,0
237.1,27.2,25.3,26,25.5,38.5,2,0,0
237.2,27.2,25.3,26,25.5,38.8,2.2,0.06,0
237.3,27.3,25.6,26,25.6,38.7,1.7,0,0
237.4,27.3,25.6,26,25.6,39,2.5,0,0
237.5,27.3,25.5,26,25.6,38.8,2,0.02,0
237.6,27.3,25.5,26,25.6,38.8,2,0.06,0
237.7,27.3,25.5,26,25.6,38.8,2,0.02,0
237.8,27.2,25.5,26,25.5,38.5,1.6,0,0
237.9,27.4,25.5,26.1,25.7,38.8,1.9,0.04,0
238,27.4,25.5,26.1,25.7,38.7,2,0.02,0
238.1,27.3,25.6,26,25.7,38.7,2.5,0.02,0
238.2,27.3,25.6,26.1,25.7,38.8,2,0,0
238.3,27.3,25.6,26.1,25.7,38.2,2.4,0.02,0
238.4,27.3,25.6,26.2,25.7,36.5,2.2,0.06,0
238.5,27.3,25.6,26.2,25.7,36.5,2.2,-0.02,0
238.6,27.3,25.6,26.1,25.7,39.1,1.9,0.02,0
238.7,27.4,25.6,25.9,25.6,38.4,2.2,0.02,0
238.8,27.4,25.6,25.9,25.6,39.3,2.5,0.02,0
238.9,27.2,25.4,26,25.6,38.7,2,0.02,0
239,27.3,25.6,26.2,25.7,39,0,-0.02,0
239.1,27.3,25.6,26.2,25.7,39,2.2,0.04,0
239.2,27.2,25.4,25.9,25.5,39,1.9,0,0
239.3,27.1,25.5,26,25.5,38.4,2.2,0,0
239.4,27.1,25.5,26,25.5,38.4,2.2,0.06,0
239.5,27.2,25.6,26,25.6,36.5,2.2,0.02,0
239.6,27.2,25.6,26,25.6,38.8,2,0.02,0
239.7,27.2,25.6,26,25.6,38.7,2.7,0.02,0
239.8,27.2,25.5,26,25.7,38.7,2.4,0.04,0
239.9,27.2,25.5,26,25.7,38.2,2.4,0.02,0
240,27.2,25.5,26,25.5,38.8,2.4,0.02,0
240.1,27.2,25.6,26,25.6,38.7,1.7,0.02,0
240.2,27.2,25.6,26,25.6,38,2.2,0.02,0
240.3,27.3,25.6,26.1,25.6,38.5,2,0.02,0
240.4,27.2,25.6,26.1,25.6,38.5,2,0.02,0
240.5,27.2,25.6,26.1,25.6,38.2,1.7,0.02,0
240.6,27.2,25.5,26,25.6,38.8,2.2,0.02,0
240.7,27.4,25.6,26.1,25.7,39,2.4,-0.04,0
240.8,27.4,25.6,26.1,25.7,38.8,0.7,0.02,0
240.9,27.2,25.7,26.1,25.7,38.8,2.7,0,0
241,27.2,25.7,26.1,25.7,38.7,2.8,0,0
241.1,27.2,25.6,26.1,25.6,38.7,2.2,0.02,0
241.2,27.1,25.5,25.9,25.6,38.8,2.4,0,0
241.3,27.1,25.5,25.9,25.6,38.8,2.4,0.02,0
241.4,27.2,25.5,26,25.7,38.7,2.4,0,0
241.5,27.2,25.4,26.1,25.6,38.7,2.4,0,0
241.6,27.2,25.4,26.1,25.6,38.4,1.9,0.02,0
241.7,27.2,25.6,26.1,25.6,39.1,1.6,-0.04,0
241.8,27.3,25.7,26.1,25.7,38.5,2.5,-0.02,0
241.9,27.3,25.7,26.1,25.7,38.7,1.9,0.02,0
242,27.2,25.6,26.1,25.5,38.5,2.2,-0.02,0
242.1,27,25.5,26,25.6,38.8,2.2,0.02,0
242.2,27,25.5,26,25.6,38.8,2.2,0.02,0
242.3,27.4,25.8,26.2,25.7,39,3,0,0
242.4,27.4,25.8,26.2,25.7,38.5,2.4,0,0
242.5,27.1,25.6,26,25.6,38.8,2.4,0.02,0
