Time(s),T1(DegC),Wall Temp(DegC),Top Plate(DegC),Bottom Plate(DegC),P1(PSI),P2(PSI),Mass Flowrate(g/min),Heater Energy (kJ)
48.10,44.50,37.90,34.90,31.30,39.40,2.50,49.20,0.00
48.20,44.50,37.90,34.90,31.30,39.60,2.20,49.15,0.00
48.30,44.50,38.00,35.00,31.40,40.20,2.20,49.06,0.00
48.40,44.30,37.80,34.80,31.30,40.00,2.20,49.09,0.00
48.50,44.30,37.80,34.80,31.30,39.90,2.50,49.05,0.00
48.60,44.40,38.00,35.00,31.40,39.90,2.40,49.01,0.00
48.70,44.20,37.90,34.80,31.20,39.90,2.40,49.92,0.00
48.80,44.20,37.90,34.80,31.20,40.50,2.40,50.76,0.00
48.90,44.40,37.80,34.90,31.30,40.80,2.20,51.17,0.00
49.00,44.40,37.80,34.90,31.30,40.80,2.50,51.27,0.00
49.10,44.50,37.80,34.80,31.30,41.40,3.40,51.23,0.00
49.20,44.50,37.90,34.80,31.30,41.70,2.40,51.23,0.00
49.30,44.50,37.90,34.80,31.30,41.40,2.50,51.15,0.00
49.40,44.40,37.80,34.90,31.20,41.70,2.50,51.09,0.00
49.50,44.40,37.80,34.90,31.20,42.20,2.50,51.07,0.00
49.60,44.50,37.90,35.00,31.40,41.30,2.00,51.02,0.00
49.70,44.50,37.90,34.90,31.40,41.30,2.00,50.90,0.00
49.80,44.50,37.90,34.90,31.40,42.00,2.70,50.90,0.00
49.90,44.50,37.80,34.80,31.30,42.50,2.80,50.83,0.00
50.00,44.50,37.80,34.80,31.30,42.20,2.50,50.79,0.00
50.10,44.50,37.90,34.80,31.30,42.80,2.20,50.76,0.00
50.20,44.50,37.70,34.90,31.30,43.00,2.20,50.70,0.00
50.30,44.50,37.70,34.90,31.30,42.80,2.50,50.65,0.00
50.40,44.50,37.80,34.80,31.30,43.00,2.20,50.60,0.00
50.50,44.50,37.90,34.90,31.30,43.00,2.40,50.58,0.00
50.60,44.50,37.90,34.90,31.30,43.30,2.70,50.54,0.00
50.70,44.40,37.90,34.90,31.40,43.70,2.80,50.46,0.00
50.80,44.40,37.90,34.90,31.40,44.20,2.50,50.41,0.00
50.90,44.30,37.80,34.80,31.20,43.70,2.40,50.30,0.00
51.00,44.50,37.80,34.80,31.30,44.00,0.00,50.25,0.00
51.10,44.50,37.80,34.80,31.30,44.40,3.90,50.19,0.00
51.20,44.30,37.90,34.90,31.40,44.40,2.70,50.14,0.00
51.30,44.30,37.80,34.90,31.40,43.90,2.50,50.11,0.00
51.40,44.30,37.80,34.90,31.40,44.70,2.20,49.99,0.00
51.50,44.30,37.90,35.00,31.30,44.50,2.20,49.95,0.00
51.60,44.30,37.90,35.00,31.30,44.50,2.20,49.88,0.00
51.70,44.50,37.90,34.90,31.30,44.80,2.50,49.87,0.00
51.80,44.40,37.80,35.00,31.20,45.00,2.40,49.80,0.00
51.90,44.40,37.80,35.00,31.20,45.30,2.50,49.73,0.00
52.00,44.40,37.90,34.90,31.20,45.10,2.70,49.69,0.00
52.10,44.40,37.90,34.90,31.40,45.40,2.70,49.62,0.00
52.20,44.40,37.90,34.90,31.40,45.60,2.70,49.61,0.00
52.30,44.40,37.90,34.90,31.40,45.60,2.40,49.51,0.00
52.40,44.30,37.90,34.80,31.20,46.40,2.20,49.41,0.00
52.50,44.30,37.90,34.80,31.20,46.10,2.80,49.42,0.00
52.60,44.50,37.80,34.90,31.40,46.10,2.80,49.33,0.00
52.70,44.50,37.80,34.90,31.40,46.50,2.40,49.23,0.00
52.80,44.40,37.80,35.00,31.30,46.20,2.70,49.15,0.00
52.90,44.30,37.80,35.00,31.30,46.70,2.70,49.14,0.00
53.00,44.30,37.80,35.00,31.30,46.50,2.20,49.09,0.00
53.10,44.40,37.80,34.80,31.30,47.00,2.50,48.99,0.00
53.20,44.50,37.80,34.90,31.30,46.80,2.40,48.95,0.00
53.30,44.50,37.80,34.90,31.30,47.40,2.70,48.90,0.00
53.40,44.40,37.70,34.80,31.30,47.30,2.40,48.80,0.00
53.50,44.20,37.90,34.70,31.20,47.30,2.40,48.78,0.00
53.60,44.20,37.90,34.70,31.20,47.40,2.70,48.75,0.00
53.70,44.30,37.80,34.80,31.20,47.90,2.40,48.62,0.00
53.80,44.30,37.90,34.90,31.30,47.70,2.70,48.59,0.00
53.90,44.30,37.90,34.90,31.30,48.10,2.40,48.57,0.00
54.00,44.40,37.80,34.90,31.20,48.20,2.40,48.45,0.00
54.10,44.40,37.80,34.90,31.20,48.50,2.50,48.47,0.00
54.20,44.40,37.80,34.90,31.30,48.10,2.70,48.44,0.00
54.30,44.40,37.80,34.90,31.30,48.50,2.50,49.80,0.00
54.40,44.40,37.80,34.90,31.30,48.70,2.50,50.49,0.00
54.50,44.40,37.90,34.90,31.30,48.70,2.50,50.82,0.00
54.60,44.30,37.70,34.80,31.20,49.40,2.20,50.73,0.00
54.70,44.30,37.70,34.80,31.20,48.80,2.20,50.60,0.00
54.80,44.30,37.70,34.80,31.20,49.10,2.40,50.56,0.00
54.90,44.30,37.70,34.80,31.20,49.40,2.40,50.50,0.00
55.00,44.30,37.90,34.90,31.20,49.70,2.00,50.43,0.00
55.10,44.30,37.80,34.80,31.20,49.30,2.70,50.39,0.00
55.20,44.30,37.80,34.80,31.20,49.70,2.50,50.26,0.00
55.30,44.20,37.90,35.00,31.40,49.90,2.70,50.20,0.00
55.40,44.20,37.90,34.80,31.20,49.90,2.70,50.15,0.00
55.50,44.20,37.90,34.80,31.20,50.10,2.80,50.04,0.00
55.60,44.30,37.80,34.80,31.30,50.50,2.70,49.95,0.00
55.70,44.40,38.00,34.90,31.30,50.50,2.70,49.91,0.00
55.80,44.40,38.00,34.90,31.30,50.20,2.40,49.80,0.00
55.90,44.30,37.80,34.90,31.30,50.50,2.00,49.70,0.00
56.00,44.30,37.90,34.90,31.40,51.10,2.50,49.66,0.00
56.10,44.30,37.90,34.90,31.40,51.30,2.80,49.53,0.00
56.20,44.20,37.90,34.80,31.40,51.10,2.50,49.44,0.00
56.30,44.30,38.00,34.80,31.30,51.10,2.50,49.38,0.00
56.40,44.30,38.00,34.80,31.30,51.90,2.20,49.25,0.00
56.50,44.30,37.80,34.90,31.30,51.60,2.50,49.23,0.00
56.60,44.30,37.80,34.90,31.10,50.20,2.20,49.16,0.00
56.70,44.30,37.80,34.90,31.10,51.60,2.50,49.04,0.00
56.80,44.30,37.90,34.90,31.30,51.60,2.50,49.65,0.00
56.90,44.20,37.80,34.90,31.30,52.10,2.20,50.40,0.00
57.00,44.20,37.80,34.90,31.30,52.70,3.30,50.82,0.00
57.10,44.20,37.80,34.80,31.30,52.70,2.20,50.95,0.00
57.20,44.30,37.80,35.00,31.30,52.40,2.20,50.83,0.00
57.30,44.30,37.80,35.00,31.30,52.40,2.20,50.72,0.00
57.40,44.30,37.80,34.90,31.30,52.70,2.50,50.58,0.00
57.50,44.20,37.70,34.80,31.30,53.00,2.70,50.51,0.00
57.60,44.20,37.70,34.80,31.30,53.30,2.40,50.36,0.00
57.70,44.30,37.70,34.80,31.40,53.60,2.00,50.31,0.00
57.80,44.20,37.90,34.80,31.30,53.60,2.20,50.24,0.00
57.90,44.20,37.90,34.80,31.30,53.40,2.50,50.12,0.00
58.00,44.20,37.80,34.80,31.40,53.60,2.80,50.04,0.00
58.10,44.20,37.80,34.80,31.40,53.70,2.70,49.85,0.00
58.20,44.30,37.90,35.00,31.30,53.70,2.70,49.76,0.00
58.30,44.30,37.80,34.90,31.30,54.20,2.50,49.68,0.00
58.40,44.30,37.80,34.90,31.30,54.10,2.40,49.57,0.00
58.50,44.30,37.80,34.90,31.40,54.20,2.00,49.49,0.00
58.60,44.20,37.70,34.70,31.30,54.50,2.40,49.40,0.00
58.70,44.20,37.70,34.70,31.30,55.00,2.80,49.33,0.00
58.80,44.20,37.80,34.90,31.30,54.80,2.70,49.20,0.00
58.90,44.20,37.80,34.80,31.30,55.70,2.20,49.08,0.00
59.00,44.20,37.80,34.80,31.30,54.80,2.40,49.01,0.00
59.10,44.30,37.90,35.00,31.30,55.00,2.70,48.85,0.00
59.20,44.20,37.80,34.90,31.30,55.00,2.70,48.78,0.00
59.30,44.20,37.80,34.90,31.30,55.30,2.70,48.70,0.00
59.40,44.20,37.80,34.90,31.20,56.20,2.80,49.81,0.00
59.50,44.20,37.80,34.90,31.20,56.10,2.70,50.65,0.00
59.60,44.10,37.80,34.80,31.40,56.20,2.20,50.96,0.00
59.70,44.20,37.80,35.00,31.30,56.40,2.70,50.96,0.00
59.80,44.20,37.80,35.00,31.30,56.50,2.40,50.84,0.00
59.90,44.10,37.70,34.90,31.30,56.40,2.40,50.69,0.00
60.00,44.20,37.70,35.00,31.40,56.40,2.40,50.46,0.00
60.10,44.20,37.70,35.00,31.40,56.40,2.40,50.45,0.00
60.20,44.20,37.90,34.80,31.30,56.80,2.70,50.33,0.00
60.30,44.10,37.80,35.00,31.30,57.30,2.40,50.13,0.00
60.40,44.10,37.80,35.00,31.30,57.40,2.40,50.07,0.00
60.50,44.20,37.80,35.00,31.30,57.00,2.70,49.89,0.00
60.60,44.20,37.80,35.00,31.30,57.30,2.50,49.78,0.00
60.70,44.30,37.70,35.00,31.30,57.40,2.80,49.61,0.00
60.80,44.10,37.70,34.90,31.30,57.90,2.40,49.57,0.00
60.90,44.10,37.70,34.90,31.30,58.20,2.80,49.40,0.00
61.00,44.20,37.80,34.80,31.30,57.90,2.50,49.33,0.00
61.10,44.00,37.60,34.80,31.20,57.90,2.50,49.18,0.00
61.20,44.00,37.60,34.80,31.20,57.90,2.80,49.02,0.00
61.30,44.10,37.80,34.80,31.30,58.50,2.70,48.96,0.00
61.40,44.10,37.80,34.80,31.30,58.40,2.50,48.85,0.00
61.50,44.20,37.70,35.00,31.30,58.80,2.50,48.72,0.00
61.60,44.10,37.70,34.90,31.40,58.70,2.50,48.73,0.00
61.70,44.10,37.70,34.90,31.40,58.70,2.50,49.92,0.00
61.80,44.20,37.80,34.80,31.30,58.80,1.90,50.56,0.00
61.90,44.10,37.70,34.80,31.20,59.10,2.40,50.86,0.00
62.00,44.10,37.70,34.80,31.20,59.30,2.40,50.72,0.00
62.10,44.10,37.70,34.90,31.30,59.30,2.40,50.51,0.00
62.20,44.10,37.80,34.80,31.40,59.40,1.90,50.51,0.00
62.30,44.10,37.80,34.80,31.40,60.10,2.40,50.18,0.00
62.40,44.10,37.80,34.90,31.30,59.90,2.50,50.15,0.00
62.50,44.10,37.60,34.90,31.30,60.10,2.00,49.98,0.00
62.60,44.10,37.60,34.90,31.30,60.10,2.50,49.75,0.00
62.70,44.30,37.90,35.00,31.50,60.20,2.40,49.67,0.00
62.80,44.30,37.90,35.00,31.50,61.00,2.20,49.48,0.00
62.90,44.10,37.90,35.00,31.40,60.20,2.20,49.46,0.00
63.00,44.00,37.70,34.80,31.30,60.20,2.20,49.27,0.00
63.10,44.00,37.70,34.80,31.30,60.50,2.00,49.12,0.00
63.20,44.20,37.70,35.00,31.40,61.10,2.70,49.11,0.00
63.30,44.00,37.60,34.80,31.20,61.10,3.10,49.81,0.00
63.40,44.00,37.60,34.80,31.20,61.40,2.40,50.41,0.00
63.50,44.10,37.80,34.90,31.30,61.30,2.50,50.52,0.00
63.60,44.00,37.70,34.90,31.30,60.70,2.40,50.43,0.00
63.70,44.00,37.70,34.90,31.30,61.40,2.00,50.20,0.00
63.80,44.00,37.80,34.90,31.30,61.70,2.40,50.17,0.00
63.90,44.10,37.90,35.00,31.40,61.70,2.40,50.13,0.00
64.00,44.10,37.90,35.00,31.40,60.40,3.00,49.88,0.00
64.10,44.00,37.80,35.00,31.30,62.50,2.40,49.76,0.00
64.20,44.00,37.80,35.00,31.30,62.10,2.40,49.56,0.00
64.30,44.00,37.70,34.80,31.30,62.20,2.50,49.54,0.00
64.40,44.20,37.70,34.90,31.30,62.70,2.70,49.36,0.00
64.50,44.20,37.70,34.90,31.30,62.50,2.80,49.14,0.00
64.60,44.00,37.90,35.00,31.30,63.30,2.40,48.95,0.00
64.70,44.10,37.80,35.00,31.40,63.10,2.70,48.82,0.00
64.80,44.10,37.80,35.00,31.40,63.30,2.20,49.48,0.00
64.90,44.20,37.80,35.00,31.40,63.70,2.20,50.17,0.00
65.00,44.10,37.80,34.90,31.30,63.70,3.60,50.59,0.00
65.10,44.10,37.80,34.90,31.30,63.70,2.50,50.84,0.00
65.20,44.00,37.80,34.90,31.30,63.70,2.70,50.63,0.00
65.30,44.00,37.60,34.90,31.20,63.90,2.70,50.44,0.00
65.40,44.00,37.60,34.90,31.20,64.50,2.50,50.28,0.00
65.50,43.90,37.80,34.90,31.30,64.40,2.50,50.04,0.00
65.60,43.90,37.80,34.90,31.30,64.70,2.80,49.88,0.00
65.70,44.00,37.90,34.90,31.40,64.70,2.80,49.68,0.00
65.80,44.00,37.80,34.80,31.20,64.80,2.70,49.53,0.00
65.90,44.00,37.80,34.80,31.20,64.70,2.50,49.36,0.00
66.00,44.00,37.70,34.70,31.20,65.00,2.40,49.08,0.00
66.10,44.00,37.70,34.70,31.20,65.10,2.40,48.97,0.00
66.20,44.00,37.70,34.80,31.20,65.00,2.40,49.51,0.00
66.30,44.00,37.70,35.00,31.30,65.30,2.40,50.13,0.00
66.40,44.00,37.70,35.00,31.30,65.30,2.70,50.34,0.00
66.50,43.90,37.90,34.90,31.30,65.60,2.70,50.40,0.00
66.60,43.90,37.90,34.90,31.30,66.70,2.50,50.28,0.00
66.70,43.90,37.80,34.80,31.20,66.70,2.50,49.99,0.00
66.80,43.90,37.70,34.80,31.20,66.40,2.40,49.72,0.00
66.90,43.90,37.70,34.80,31.20,65.90,2.20,49.57,0.00
67.00,44.00,37.80,34.90,31.30,65.90,2.20,49.35,0.00
67.10,43.90,37.80,34.90,31.30,66.50,2.40,49.74,0.00
67.20,43.90,37.80,34.90,31.30,66.50,2.00,50.18,0.00
67.30,44.00,37.80,34.90,31.20,66.70,2.70,50.56,0.00
67.40,43.90,37.80,34.90,31.30,68.10,2.40,50.69,0.00
67.50,43.90,37.80,34.90,31.30,67.10,2.50,50.79,0.00
67.60,43.90,37.70,34.90,31.20,67.10,2.50,50.64,0.00
67.70,43.90,37.80,34.80,31.40,67.40,2.40,50.33,0.00
67.80,43.90,37.80,34.80,31.40,67.60,2.70,50.12,0.00
67.90,43.90,37.90,35.10,31.50,67.30,2.40,49.86,0.00
68.00,44.10,37.80,35.00,31.30,67.40,2.20,49.67,0.00
68.10,44.10,37.80,35.00,31.30,68.10,3.00,49.38,0.00
68.20,44.00,37.80,34.90,31.30,67.90,2.00,49.17,0.00
68.30,43.90,37.80,35.00,31.30,68.40,2.40,48.82,0.00
68.40,43.90,37.80,35.00,31.30,68.80,2.70,48.57,0.00
68.50,43.90,37.70,34.80,31.30,68.40,2.40,48.99,0.00
68.60,44.00,37.80,34.80,31.30,68.40,2.40,49.68,0.00
68.70,44.00,37.80,34.80,31.30,69.00,2.20,50.23,0.00
68.80,43.90,37.80,34.90,31.30,69.30,2.40,50.40,0.00
68.90,43.80,37.80,34.90,31.10,69.10,3.10,50.50,0.00
69.00,43.80,37.80,34.90,31.10,67.70,2.50,50.46,0.00
69.10,43.80,37.70,34.90,31.30,69.10,2.40,50.25,0.00
69.20,43.90,37.80,34.90,31.40,70.10,2.40,49.99,0.00
69.30,43.90,37.80,34.90,31.40,69.30,2.50,49.66,0.00
69.40,44.00,37.80,35.00,31.30,69.70,2.00,49.35,0.00
69.50,43.80,37.80,34.90,31.20,69.70,2.00,49.29,0.00
69.60,43.80,37.80,34.90,31.20,69.60,2.80,49.73,0.00
69.70,43.90,37.90,34.90,31.20,69.40,2.00,44.94,0.00
69.80,43.80,37.80,34.90,31.40,70.20,2.50,35.60,0.00
69.90,43.80,37.80,34.90,31.40,69.60,2.50,11.82,0.00
70.00,43.60,37.80,34.90,31.30,69.70,2.40,7.22,0.00
70.10,43.60,37.80,34.90,31.30,69.40,2.20,4.78,0.00
70.20,43.60,37.80,34.90,31.30,69.30,2.00,3.47,0.00
70.30,43.30,37.80,34.80,31.20,69.60,2.70,2.70,0.00
70.40,43.20,37.70,34.90,31.20,69.60,2.70,2.20,0.00
70.50,43.20,37.70,34.90,31.20,69.40,2.80,1.79,0.00
70.60,43.20,37.70,34.80,31.30,69.00,2.00,1.50,0.00
70.70,43.20,37.70,34.80,31.30,69.40,2.50,1.31,0.00
70.80,43.10,37.80,35.10,31.30,69.10,2.70,1.08,0.00
70.90,42.90,37.60,34.80,31.20,69.40,2.50,0.94,0.00
71.00,42.90,37.60,34.80,31.20,69.60,2.80,0.88,0.00
71.10,42.90,37.80,34.90,31.40,69.10,2.00,0.79,0.00
71.20,42.80,37.70,34.90,31.30,69.40,2.00,0.73,0.00
71.30,42.80,37.70,34.90,31.30,69.60,2.20,0.64,0.00
71.40,42.70,37.80,34.90,31.30,69.60,2.20,0.56,0.00
71.50,42.50,37.60,34.90,31.20,69.10,2.40,0.56,0.00
71.60,42.50,37.60,34.90,31.20,68.80,2.20,0.45,0.00
71.70,42.60,37.70,34.80,31.30,69.40,3.00,0.41,0.00
71.80,42.30,37.90,34.90,31.30,69.00,2.50,0.38,0.00
71.90,42.30,37.90,34.90,31.30,66.80,2.50,0.34,0.00
72.00,42.50,37.80,35.10,31.30,69.40,2.40,0.31,0.00
72.10,42.20,37.90,34.90,31.30,69.30,2.50,0.28,0.00
72.20,42.20,37.90,34.90,31.30,69.00,2.50,0.27,0.00
72.30,42.10,37.70,34.80,31.20,69.00,2.50,0.25,0.00
72.40,42.10,37.70,34.80,31.20,69.30,2.40,0.24,0.00
72.50,42.10,37.70,34.90,31.20,69.10,2.20,0.24,0.00
72.60,42.20,37.90,35.10,31.50,69.60,2.20,0.20,0.00
72.70,42.20,37.90,35.10,31.50,70.20,2.40,0.20,0.00
72.80,42.00,37.70,34.90,31.30,69.10,2.40,0.18,0.00
72.90,41.90,37.80,34.90,31.30,69.10,2.40,0.18,0.00
73.00,41.90,37.80,34.90,31.30,69.30,2.70,0.17,0.00
73.10,41.80,37.70,34.90,31.20,69.30,2.40,0.13,0.00
73.20,41.80,37.70,34.90,31.20,69.30,2.40,0.17,0.00
73.30,41.90,37.80,34.90,31.30,69.30,2.40,0.17,0.00
73.40,41.90,37.80,34.90,31.30,68.80,2.20,0.13,0.00
73.50,41.90,37.80,34.90,31.30,68.70,2.70,0.14,0.00
73.60,41.70,37.70,34.80,31.30,68.80,2.50,0.11,0.00
73.70,41.70,37.80,35.00,31.40,69.10,2.70,0.09,0.00
73.80,41.70,37.80,35.00,31.40,68.80,2.50,0.11,0.00
73.90,41.80,37.70,35.00,31.30,69.30,2.20,0.13,0.00
74.00,41.60,37.70,35.00,31.30,69.10,2.70,0.09,0.00
74.10,41.60,37.70,35.00,31.30,68.70,2.40,0.11,0.00
74.20,41.60,37.70,34.90,31.30,69.30,2.40,0.07,0.00
74.30,41.60,37.70,34.90,31.40,69.10,2.80,0.11,0.00
74.40,41.60,37.70,34.90,31.40,68.80,2.50,0.05,0.00
74.50,41.60,37.70,34.80,31.30,67.90,2.40,0.05,0.00
74.60,41.60,37.70,34.80,31.30,69.00,2.40,0.05,0.00
74.70,41.70,37.80,35.00,31.30,69.10,2.00,0.05,0.00
74.80,41.40,37.70,34.90,31.40,69.00,3.00,0.04,0.00
74.90,41.40,37.70,34.90,31.40,68.70,2.70,0.02,0.00
75.00,41.40,37.70,34.90,31.30,69.00,2.40,0.02,0.00
75.10,41.50,37.80,35.00,31.30,69.00,2.40,0.02,0.00
75.20,41.50,37.80,35.00,31.30,68.20,2.20,0.05,0.00
75.30,41.40,37.60,34.90,31.20,68.80,2.40,0.05,0.00
75.40,41.50,37.70,34.90,31.30,69.00,2.70,0.11,0.00
75.50,41.50,37.70,34.90,31.30,69.10,2.50,0.02,0.00
75.60,41.40,37.70,35.10,31.30,68.80,2.50,0.04,0.00
75.70,41.30,37.60,34.80,31.20,68.80,2.20,0.04,0.00
75.80,41.30,37.60,34.80,31.20,69.40,2.80,0.05,0.00
75.90,41.20,37.70,34.90,31.30,69.60,2.50,0.05,0.00
76.00,41.40,37.80,35.00,31.40,69.60,2.50,0.00,0.00
76.10,41.40,37.80,35.00,31.40,69.10,2.00,0.05,0.00
76.20,41.40,37.70,35.00,31.40,69.30,2.70,0.02,0.00
76.30,41.30,37.70,34.90,31.20,69.30,2.70,0.02,0.00
76.40,41.30,37.70,34.90,31.20,68.80,2.50,0.02,0.00
76.50,41.30,37.70,34.90,31.30,68.40,2.50,0.00,0.00
76.60,41.40,37.80,35.10,31.40,69.60,2.40,0.05,0.00
76.70,41.40,37.80,35.10,31.40,69.40,2.80,0.02,0.00
76.80,41.30,37.80,35.00,31.40,69.40,2.50,0.00,0.00
76.90,41.10,37.80,34.90,31.40,68.50,2.20,0.05,0.00
77.00,41.10,37.80,34.90,31.40,68.50,2.20,0.05,0.00
77.10,41.10,37.80,34.90,31.20,69.10,2.70,0.04,0.00
77.20,41.10,37.80,34.90,31.20,69.10,2.40,0.00,0.00
77.30,41.10,37.60,34.90,31.20,68.70,2.50,-0.02,0.00
77.40,41.10,37.80,35.00,31.30,69.10,2.70,0.00,0.00
77.50,41.10,37.80,35.00,31.30,69.00,2.70,0.02,0.00
77.60,41.10,37.80,35.00,31.30,69.00,2.50,0.04,0.00
77.70,41.10,37.80,35.00,31.30,69.10,2.20,0.04,0.00
77.80,41.10,37.80,35.00,31.30,69.10,2.80,0.02,0.00
77.90,41.10,37.80,34.90,31.20,69.10,2.80,0.02,0.00
78.00,40.90,37.70,34.80,31.20,68.80,3.30,0.00,0.00
78.10,40.90,37.70,34.80,31.20,69.60,2.40,0.04,0.00
78.20,41.00,37.80,34.90,31.30,68.40,2.50,0.02,0.00
78.30,41.00,37.70,34.80,31.20,69.00,2.40,0.00,0.00
78.40,41.00,37.70,34.80,31.20,68.80,2.50,-0.02,0.00
78.50,41.10,37.70,34.90,31.40,69.00,3.70,0.02,0.00
78.60,40.90,37.70,35.00,31.30,69.30,2.40,0.02,0.00
78.70,40.90,37.70,35.00,31.30,69.00,2.70,0.02,0.00
78.80,41.00,37.70,35.00,31.40,69.00,2.70,-0.02,0.00
78.90,40.90,37.70,35.00,31.30,68.70,2.50,0.02,0.00
79.00,40.90,37.70,35.00,31.30,69.00,3.40,0.02,0.00
79.10,41.00,37.70,34.90,31.30,68.80,2.40,0.02,0.00
79.20,40.80,37.60,34.80,31.40,69.30,2.20,-0.02,0.00
79.30,40.80,37.60,34.80,31.40,68.70,2.70,0.00,0.00
79.40,41.00,37.70,35.00,31.30,68.70,2.40,-0.05,0.00
79.50,40.90,37.80,35.10,31.40,69.10,2.70,-0.04,0.00
79.60,40.90,37.80,35.10,31.40,69.00,2.50,0.05,0.00
79.70,40.90,37.70,35.00,31.30,69.30,2.40,0.02,0.00
79.80,40.80,37.60,34.90,31.20,69.30,2.40,0.00,0.00
79.90,40.80,37.60,34.90,31.20,68.70,2.20,0.00,0.00
80.00,40.90,37.70,34.90,31.30,68.80,2.40,0.02,0.00
80.10,40.70,37.60,34.80,31.20,68.80,3.00,0.04,0.00
80.20,40.70,37.60,34.80,31.20,69.10,2.50,0.02,0.00
80.30,40.70,37.50,34.90,31.20,68.80,2.40,0.05,0.00
80.40,40.70,37.60,34.80,31.20,69.00,2.50,0.02,0.00
80.50,40.70,37.60,34.80,31.20,68.80,2.40,0.02,0.00
80.60,40.80,37.60,34.90,31.30,69.30,3.00,-0.02,0.00
80.70,40.80,37.60,34.90,31.30,69.30,3.00,0.02,0.00
80.80,40.80,37.70,34.90,31.40,68.80,3.90,0.04,0.00
80.90,40.80,37.80,35.00,31.40,69.00,2.50,0.00,0.00
81.00,40.80,37.80,35.00,31.40,69.10,2.70,0.02,0.00
81.10,40.70,37.70,35.00,31.20,69.10,2.50,0.00,0.00
81.20,40.50,37.70,34.90,31.20,69.00,2.40,0.02,0.00
81.30,40.50,37.70,34.90,31.20,69.40,2.00,0.00,0.00
81.40,40.60,37.80,34.90,31.30,69.00,2.20,0.00,0.00
81.50,40.70,37.60,34.90,31.20,69.10,2.70,0.00,0.00
81.60,40.70,37.60,34.90,31.20,69.30,2.70,0.00,0.00
81.70,40.70,37.50,34.90,31.30,69.30,2.70,0.00,0.00
81.80,40.80,37.70,35.00,31.40,69.30,2.40,0.00,0.00
81.90,40.80,37.70,35.00,31.40,68.80,2.50,0.00,0.00
82.00,40.70,37.70,35.00,31.20,68.70,2.50,0.00,0.00
82.10,40.70,37.70,35.00,31.30,69.10,2.40,0.00,0.00
82.20,40.70,37.70,35.00,31.30,69.10,2.40,0.00,0.00
82.30,40.50,37.60,34.90,31.40,68.80,2.70,0.00,0.00
82.40,40.50,37.60,34.90,31.40,68.70,2.20,0.00,0.00
82.50,40.60,37.70,35.00,31.30,68.80,2.80,0.00,0.00
82.60,40.60,37.70,35.00,31.30,68.80,2.80,0.00,0.00
82.70,40.60,37.70,35.00,31.30,69.00,2.80,0.00,0.00
82.80,40.50,37.50,34.80,31.20,68.80,2.40,0.00,0.00
82.90,40.70,37.70,34.90,31.30,68.50,2.20,0.00,0.00
83.00,40.70,37.70,34.90,31.30,68.70,2.70,0.00,0.00
83.10,40.60,37.60,34.80,31.20,68.80,2.40,0.00,0.00
83.20,40.60,37.60,34.80,31.20,68.80,2.20,0.00,0.00
83.30,40.60,37.60,35.00,31.40,69.00,2.40,0.00,0.00
83.40,40.60,37.70,35.00,31.40,69.00,2.40,0.00,0.00
83.50,40.60,37.70,35.00,31.40,69.00,2.40,0.00,0.00
83.60,40.60,37.70,34.80,31.30,68.80,2.70,0.00,0.00
83.70,40.40,37.60,34.80,31.20,68.40,2.70,0.00,0.00
83.80,40.40,37.60,34.80,31.20,69.10,2.70,0.00,0.00
83.90,40.60,37.70,34.90,31.20,69.10,2.40,0.00,0.00
84.00,40.60,37.70,34.90,31.20,69.30,2.80,0.00,0.00
84.10,40.40,37.70,34.90,31.30,68.80,2.20,0.00,0.00
84.20,40.50,37.70,35.00,31.40,68.80,2.20,0.00,0.00
84.30,40.50,37.70,35.00,31.40,69.10,2.50,0.00,0.00
84.40,40.40,37.60,34.90,31.20,69.00,2.50,0.00,0.00
84.50,40.40,37.50,34.80,31.10,69.00,2.50,0.00,0.00
84.60,40.40,37.50,34.80,31.10,69.10,2.80,0.00,0.00
84.70,40.50,37.70,34.90,31.30,69.10,2.50,0.00,0.00
84.80,40.50,37.70,34.90,31.30,69.10,2.70,0.00,0.00
84.90,40.50,37.60,34.90,31.30,69.00,2.80,0.00,0.00
85.00,40.40,37.60,34.90,31.30,68.80,2.50,0.00,0.00
85.10,40.40,37.60,34.90,31.30,68.80,2.20,0.00,0.00
85.20,40.50,37.60,35.00,31.40,68.80,2.50,0.00,0.00
85.30,40.50,37.80,35.00,31.40,69.30,2.40,0.00,0.00
85.40,40.50,37.80,35.00,31.40,68.80,2.50,0.00,0.00
85.50,40.50,37.70,35.00,31.30,68.80,2.50,0.00,0.00
85.60,40.50,37.70,35.00,31.30,68.70,2.50,0.00,0.00
85.70,40.50,37.60,35.00,31.30,69.10,2.70,0.00,0.00
85.80,40.50,37.70,35.00,31.40,68.70,2.40,0.00,0.00
85.90,40.40,37.60,35.00,31.30,69.10,2.50,0.00,0.00
86.00,40.40,37.60,35.00,31.30,68.40,2.50,0.00,0.00
86.10,40.30,37.70,35.00,31.40,69.00,2.80,0.00,0.00
86.20,40.40,37.50,35.00,31.30,68.80,2.00,0.00,0.00
86.30,40.40,37.50,35.00,31.30,69.10,2.40,0.00,0.00
86.40,40.40,37.70,35.00,31.30,69.00,2.80,0.00,0.00
86.50,40.40,37.70,35.00,31.30,69.10,3.00,0.00,0.00
86.60,40.30,37.60,34.90,31.30,69.10,2.40,0.00,0.00
